id,line,block,day,sex,wing,leg,pupa
374-B-0-M-044,374,4,0,M,14.03138697,13.76971871,14.48604122
374-B-0-M-045,374,4,0,M,13.96732394,13.69501688,14.48837319
374-B-0-M-048,374,4,0,M,14.06888143,13.85121593,14.47689114
374-B-0-M-049,374,4,0,M,13.85636455,13.65922052,14.33099331
374-B-0-M-052,374,4,0,M,13.96671719,13.8397155,14.44347954
374-B-0-M-053,374,4,0,M,13.9725314,13.82223524,14.40645021
374-B-0-M-056,374,4,0,M,13.90065194,13.62664962,14.33968419
374-B-0-M-058,374,4,0,M,13.88679627,13.68704292,14.3095566
374-B-0-M-079,374,4,0,M,13.65194473,13.53499348,14.06439619
374-B-0-M-081,374,4,0,M,13.752313,13.52977574,14.26459388
374-B-0-M-083,374,4,0,M,,13.68568714,14.33695427
374-B-0-M-085,374,4,0,M,13.89883833,13.58481186,
374-B-0-M-086,374,4,0,M,13.70806353,13.54932415,14.13975458
374-B-0-M-087,374,4,0,M,13.69015332,13.41483292,14.17373566
374-B-0-M-088,374,4,0,M,13.7234058,13.5895514,14.25932828
374-B-0-M-089,374,4,0,M,13.90491881,13.65712672,14.41766995
374-B-0-M-090,374,4,0,M,13.64334798,13.64140977,14.27002958
374-B-0-M-093,374,4,0,M,13.86039692,13.41416326,14.24737185
374-B-0-M-097,374,4,0,M,13.88721335,13.67487978,14.43879063
374-B-1-F-024,374,4,1,F,14.10011114,13.68079122,14.50949202
374-B-1-F-025,374,4,1,F,14.05474318,13.66944832,14.50693641
374-B-1-F-027,374,4,1,F,14.19668297,13.78601005,14.55744653
374-B-1-F-028,374,4,1,F,13.85716101,13.56810989,14.27841453
374-B-1-F-030,374,4,1,F,14.09366261,13.76680611,14.51745306
374-B-1-F-032,374,4,1,F,14.06520568,13.7401685,14.45597815
374-B-1-F-035,374,4,1,F,14.0239822,,14.41280346
374-B-1-M-026,374,4,1,M,13.81167581,13.62707183,14.36332984
374-B-1-M-029,374,4,1,M,13.72497527,13.46814024,14.27937836
374-B-1-M-031,374,4,1,M,13.82294883,13.66538253,14.34049583
374-B-1-M-033,374,4,1,M,14.00550676,,14.51023171
374-B-1-M-034,374,4,1,M,13.88516628,13.61755227,14.34858014
374-B-1-M-036,374,4,1,M,13.88087686,13.63012833,14.22546923
377-A-0-F-001,377,8,0,F,14.02764978,13.8821035,14.58726866
377-A-0-F-002,377,8,0,F,14.05690573,13.82941412,14.46884249
377-A-0-F-003,377,8,0,F,14.08872345,13.69097066,
377-A-0-F-006,377,8,0,F,13.7601954,13.28952826,
377-A-0-F-007,377,8,0,F,13.73147656,13.54756895,14.1730314
377-A-0-F-009,377,8,0,F,13.92833376,13.64538147,
377-A-0-F-010,377,8,0,F,14.20600753,13.80903308,14.57465916
377-A-0-F-011,377,8,0,F,13.87349452,13.58430161,14.39405947
377-A-0-M-016,377,8,0,M,,,14.40202896
377-A-0-M-017,377,8,0,M,13.7722437,13.5632972,14.36991523
377-A-0-M-018,377,8,0,M,13.92858564,13.83144888,14.44026381
377-A-0-M-019,377,8,0,M,14.11638522,14.02152606,14.61444419
377-A-0-M-020,377,8,0,M,14.00313967,13.9176837,14.43587282
377-A-0-M-021,377,8,0,M,13.79087108,13.61752158,14.31948346
377-A-1-F-022,377,8,1,F,13.88929526,13.47653033,14.23485162
377-A-1-F-023,377,8,1,F,13.75875987,13.46647852,
377-A-1-F-024,377,8,1,F,13.80109678,13.51355429,
377-A-1-F-025,377,8,1,F,13.86365289,13.57513656,14.35602612
377-A-1-F-026,377,8,1,F,13.9175002,13.61082242,
377-A-1-F-027,377,8,1,F,13.93078824,13.60533012,14.35688624
377-A-1-F-028,377,8,1,F,13.90049488,13.55173239,14.25993484
377-A-1-F-029,377,8,1,F,13.6639524,13.29222901,
377-A-1-F-030,377,8,1,F,13.91609499,13.62380132,
377-A-1-F-031,377,8,1,F,13.80712288,13.29602878,
377-A-1-F-032,377,8,1,F,13.76841623,13.44791967,
377-A-1-M-033,377,8,1,M,13.82157712,13.49494839,14.19634693
377-B-0-M-051,377,8,0,M,,13.33118577,14.27484436
377-B-0-M-052,377,8,0,M,13.97354625,13.73719754,14.60110625
377-B-0-M-053,377,8,0,M,13.81795956,13.50919445,14.34050461
377-B-0-M-054,377,8,0,M,13.96654782,13.8263551,
377-B-0-M-055,377,8,0,M,14.04863691,13.82989074,14.43103765
377-B-0-M-056,377,8,0,M,13.97685615,13.94966116,14.54485091
377-B-0-M-057,377,8,0,M,13.76907911,13.60014592,
379-A-0-F-026,379,6,0,F,14.13056798,13.85200752,14.50932132
379-A-0-F-027,379,6,0,F,14.14820567,13.84077827,14.48011254
379-A-0-F-028,379,6,0,F,14.07679963,13.65357325,14.38389756
379-A-0-F-029,379,6,0,F,14.11589215,13.80335731,14.51403872
379-A-0-F-030,379,6,0,F,14.02643739,13.81865009,14.54336585
379-A-0-F-031,379,6,0,F,14.20947377,13.86471821,14.60785217
379-A-0-F-032,379,6,0,F,14.22644866,13.87935849,14.67035254
379-A-0-F-033,379,6,0,F,14.22607133,13.75268546,14.61037059
379-A-0-F-034,379,6,0,F,14.13247591,13.84962986,14.56256782
379-A-0-M-001,379,6,0,M,,13.74890572,14.52950348
379-A-0-M-002,379,6,0,M,14.03087836,13.74267008,14.53801022
379-A-0-M-003,379,6,0,M,14.03116695,13.84572714,14.61096233
379-A-0-M-004,379,6,0,M,14.01525774,13.83367185,14.55480316
379-A-0-M-005,379,6,0,M,14.02490158,13.75294198,
379-A-0-M-006,379,6,0,M,14.06921202,13.85198984,14.53318727
379-A-0-M-007,379,6,0,M,13.93651595,13.78812613,
379-A-0-M-008,379,6,0,M,13.92692849,13.67917942,14.43655721
379-A-0-M-009,379,6,0,M,14.0202669,13.79123624,14.54344147
379-A-0-M-010,379,6,0,M,14.09894663,13.88299317,14.6835427
379-A-0-M-011,379,6,0,M,13.9182738,13.73245711,14.34424715
379-A-0-M-012,379,6,0,M,13.78011848,13.57476619,14.30429663
379-A-0-M-013,379,6,0,M,14.03864851,13.77368423,14.53499757
379-A-0-M-014,379,6,0,M,,13.77118743,14.58159316
379-A-0-M-015,379,6,0,M,14.01147447,13.81128089,14.48301204
379-A-1-F-035,379,6,1,F,14.07807326,13.59886654,14.40515791
379-A-1-F-036,379,6,1,F,13.99313108,,14.43353247
379-A-1-F-037,379,6,1,F,14.11467842,13.78219176,14.55405362
379-A-1-F-038,379,6,1,F,14.03583013,13.74320453,14.54916051
379-A-1-F-039,379,6,1,F,13.85514657,13.51369919,14.13064009
379-A-1-F-040,379,6,1,F,13.95609564,,14.39997233
379-A-1-F-041,379,6,1,F,13.92556693,13.39501321,14.26389293
379-A-1-F-042,379,6,1,F,14.18935771,13.84231809,14.51154534
379-A-1-F-043,379,6,1,F,13.85049635,13.48983448,14.12138192
379-A-1-F-044,379,6,1,F,13.96885548,13.61008473,14.33356344
379-A-1-F-045,379,6,1,F,13.90761196,13.60576995,14.41213105
379-A-1-M-016,379,6,1,M,13.92932573,,14.53403061
379-A-1-M-017,379,6,1,M,13.93266228,13.51175087,14.28229555
379-A-1-M-018,379,6,1,M,13.95400213,13.40860517,14.3503175
379-A-1-M-019,379,6,1,M,13.76410199,13.47906138,14.20575994
379-A-1-M-020,379,6,1,M,13.90146896,13.68758135,14.31686004
379-A-1-M-021,379,6,1,M,13.79194086,13.5235293,14.25794006
379-A-1-M-022,379,6,1,M,13.7943385,13.45172158,14.22057617
379-A-2-F-046,379,6,2,F,13.38309277,,
379-A-2-F-047,379,6,2,F,13.58001984,,13.86957061
379-A-2-M-023,379,6,2,M,,13.24686684,13.98046946
379-A-2-M-024,379,6,2,M,13.53646588,,13.99511138
379-A-2-M-025,379,6,2,M,13.53197601,13.16418573,13.9388683
379-B-0-F-073,379,6,0,F,14.27925149,13.93796603,14.62385638
379-B-0-F-074,379,6,0,F,,13.91728268,14.46966221
379-B-0-F-075,379,6,0,F,14.17914761,13.87154812,14.50802949
379-B-0-F-076,379,6,0,F,,13.78614787,14.54594194
379-B-0-F-077,379,6,0,F,14.12599736,13.83851772,14.37351443
379-B-0-F-078,379,6,0,F,14.02020497,13.65042794,14.63999214
379-B-0-F-079,379,6,0,F,14.31021717,13.93483888,14.74535266
379-B-0-F-080,379,6,0,F,14.14366688,13.69679935,14.47800346
379-B-0-F-081,379,6,0,F,14.08763321,13.71118342,14.58960396
379-B-0-F-082,379,6,0,F,14.1203845,13.76974859,14.36615387
379-B-0-M-048,379,6,0,M,14.06895128,13.8421089,14.5671134
379-B-0-M-049,379,6,0,M,14.0859132,13.8876459,14.56269844
379-B-0-M-050,379,6,0,M,13.92849901,13.6725366,14.3948036
379-B-0-M-051,379,6,0,M,14.12990442,13.91208873,14.63825777
379-B-0-M-052,379,6,0,M,13.96052909,13.84710174,14.4833909
379-B-0-M-053,379,6,0,M,14.08503375,13.87121554,
379-B-0-M-054,379,6,0,M,13.89146368,13.59362151,14.37684831
379-B-0-M-055,379,6,0,M,14.09107273,13.90547641,14.59850368
379-B-0-M-056,379,6,0,M,14.06844046,13.89352502,14.60644705
379-B-0-M-057,379,6,0,M,13.99173272,13.85953641,14.49750524
379-B-1-F-083,379,6,1,F,13.91354067,13.66190915,14.3845433
379-B-1-F-084,379,6,1,F,13.93980303,13.65265591,14.32118274
379-B-1-F-085,379,6,1,F,13.82261129,13.3602054,14.09014509
379-B-1-F-086,379,6,1,F,14.01132073,13.57496627,
379-B-1-F-087,379,6,1,F,13.9247084,13.5626877,14.11708816
379-B-1-F-088,379,6,1,F,13.72113141,13.45040603,14.05304872
379-B-1-F-089,379,6,1,F,14.00977798,13.62333704,14.37038049
379-B-1-F-090,379,6,1,F,13.99853354,13.54048818,14.34849926
379-B-1-F-091,379,6,1,F,13.99179057,13.58146741,
379-B-1-F-092,379,6,1,F,13.91497301,13.57078113,
379-B-1-F-093,379,6,1,F,13.90651329,13.58403375,14.16824637
379-B-1-F-096,379,6,1,F,13.95605567,13.64734772,
379-B-1-F-097,379,6,1,F,13.89856227,13.52743238,
379-B-1-M-058,379,6,1,M,13.72434668,13.48493657,14.16811239
379-B-1-M-059,379,6,1,M,13.78586185,13.5005433,14.11243446
379-B-1-M-060,379,6,1,M,13.81697349,13.5015151,14.19485254
379-B-1-M-061,379,6,1,M,13.65957474,13.41623361,
379-B-1-M-062,379,6,1,M,13.81854694,13.58553447,
379-B-1-M-063,379,6,1,M,13.87897162,13.58381437,14.39112338
379-B-1-M-064,379,6,1,M,13.63125605,13.3502187,14.0234605
379-B-1-M-065,379,6,1,M,13.72108174,13.49912291,14.09172942
379-B-2-F-094,379,6,2,F,13.71600896,13.31724662,13.94638365
379-B-2-F-095,379,6,2,F,13.51477378,13.24552132,13.8250542
379-B-2-F-098,379,6,2,F,13.85095878,13.45159419,
379-B-2-F-099,379,6,2,F,13.4944388,13.15006186,
379-B-2-F-100,379,6,2,F,13.5193255,13.11959815,13.85508615
379-B-2-M-066,379,6,2,M,13.35686996,,13.82202853
379-B-2-M-067,379,6,2,M,13.5892726,13.31977749,
379-B-2-M-068,379,6,2,M,13.49700564,,13.93709139
379-B-2-M-069,379,6,2,M,13.32645637,13.04879,13.84656234
379-B-2-M-070,379,6,2,M,13.7124811,13.40781301,14.12233915
379-B-2-M-071,379,6,2,M,13.42811069,13.10213096,13.86136501
379-B-2-M-072,379,6,2,M,13.4964095,13.24292262,13.96402376
381-A-0-F-2452,381,13,0,F,13.98937479,13.80802356,14.50753415
381-A-0-F-2453,381,13,0,F,14.05306891,13.72613435,14.46029759
381-A-0-F-2456,381,13,0,F,14.01334943,13.75487686,14.55387533
381-A-0-F-2460,381,13,0,F,14.21723602,13.85819188,14.68325283
381-A-0-M-2449,381,13,0,M,13.64434352,13.58139973,14.33752205
381-A-0-M-2450,381,13,0,M,13.65032726,13.5767145,14.42078989
381-A-0-M-2451,381,13,0,M,13.935571,13.49232784,14.52248735
381-A-0-M-2454,381,13,0,M,13.825041,13.58866582,14.37497356
381-A-0-M-2455,381,13,0,M,13.78469067,,14.38073779
381-A-0-M-2457,381,13,0,M,13.89960811,13.75618635,14.46597245
381-A-0-M-2458,381,13,0,M,13.79094488,13.66265841,14.41433347
381-A-0-M-2459,381,13,0,M,13.77178048,13.67984668,14.43882223
381-A-0-M-2461,381,13,0,M,13.80136326,13.73929295,14.38332868
381-A-1-F-2462,381,13,1,F,13.76324711,13.4184216,14.2684259
381-A-1-F-2465,381,13,1,F,14.05175117,13.48925021,14.42672911
381-A-1-F-2467,381,13,1,F,13.73476038,,14.19951571
381-A-1-F-2488,381,13,1,F,14.20180848,14.02511148,
381-A-1-F-2489,381,13,1,F,14.35682387,13.95889009,
381-A-1-F-2493,381,13,1,F,14.14080556,13.83466455,
381-A-1-F-2495,381,13,1,F,14.16898529,13.96502037,
381-A-1-F-2498,381,13,1,F,14.10637855,13.77652811,
381-A-1-F-2977,381,13,1,F,14.2301303,14.03025394,14.71050365
381-A-1-F-2980,381,13,1,F,13.9449516,13.76860377,14.44579684
381-A-1-F-2981,381,13,1,F,14.31779985,13.87405138,14.77875515
381-A-1-F-2983,381,13,1,F,14.11414221,13.65448779,14.52495357
381-A-1-M-2463,381,13,1,M,13.86608865,13.73885409,14.48473141
381-A-1-M-2464,381,13,1,M,13.67692723,13.41105076,14.17960757
381-A-1-M-2466,381,13,1,M,13.47709854,,14.05139441
381-A-1-M-2468,381,13,1,M,13.91244941,13.58095765,14.2380626
381-A-1-M-2490,381,13,1,M,14.02631267,13.64242104,
381-A-1-M-2491,381,13,1,M,13.97136322,13.80814662,
381-A-1-M-2492,381,13,1,M,13.95611736,13.84647955,
381-A-1-M-2494,381,13,1,M,13.74117142,13.59174128,
381-A-1-M-2496,381,13,1,M,13.98882753,13.80033392,
381-A-1-M-2497,381,13,1,M,14.02158445,13.82571249,
381-A-1-M-2499,381,13,1,M,13.89841777,13.56000108,
381-A-1-M-2976,381,13,1,M,14.02895361,13.76112003,14.53240418
381-A-1-M-2978,381,13,1,M,13.92191982,13.64115076,14.51108981
381-A-1-M-2979,381,13,1,M,13.86049444,13.61786624,14.46951862
381-A-1-M-2982,381,13,1,M,13.89428569,13.66695852,14.45518018
381-A-2-F-2990,381,13,2,F,13.83163486,13.25988258,14.38758032
381-A-2-F-2992,381,13,2,F,13.90873311,13.47756312,14.36278328
381-A-2-M-2991,381,13,2,M,13.7772536,13.5399968,14.20085535
381-B-0-F-2471,381,13,0,F,14.11243454,13.7802642,14.42782564
381-B-0-F-2473,381,13,0,F,13.84814908,13.58487919,14.29430928
381-B-0-F-2474,381,13,0,F,14.18555572,13.89025819,14.62012513
381-B-0-F-2475,381,13,0,F,13.86090449,13.62607123,14.365869
381-B-0-F-2480,381,13,0,F,14.11229409,13.73338776,14.47371452
381-B-0-F-2482,381,13,0,F,13.92647037,13.66107168,14.42948992
381-B-0-F-2483,381,13,0,F,13.96322255,13.59825732,14.38570092
381-B-0-F-2484,381,13,0,F,13.99918037,13.56888539,14.39272395
381-B-0-F-2485,381,13,0,F,13.98878801,13.61497444,14.40577084
381-B-0-F-2486,381,13,0,F,14.04300304,13.67354965,14.39257735
381-B-0-F-2487,381,13,0,F,13.86440357,,14.34174316
381-B-0-M-2469,381,13,0,M,13.9367835,13.66541573,
381-B-0-M-2470,381,13,0,M,14.08333145,13.78648739,14.57127673
381-B-0-M-2472,381,13,0,M,13.85659876,13.58790759,14.43696848
381-B-0-M-2476,381,13,0,M,13.86615804,13.62631395,14.42685625
381-B-0-M-2477,381,13,0,M,13.92228837,13.67265238,14.46309
381-B-0-M-2478,381,13,0,M,13.93987368,13.67101595,14.46358033
381-B-0-M-2479,381,13,0,M,13.86034147,13.62199949,14.32123659
381-B-0-M-2481,381,13,0,M,13.95126011,13.73958547,14.4716014
381-B-1-M-2993,381,13,1,M,13.89733936,13.63727012,14.37866253
381-B-1-M-2994,381,13,1,M,13.86222428,13.77048921,14.24757694
381-B-1-M-2995,381,13,1,M,13.75846231,13.51030324,14.2878394
381-B-2-F-2987,381,13,2,F,13.70981532,13.31856784,14.13254852
381-B-2-F-2988,381,13,2,F,13.87472807,13.72885363,14.38289606
381-B-2-F-2989,381,13,2,F,13.51645202,13.24927541,14.10742946
381-B-2-M-2984,381,13,2,M,13.40080675,13.20104234,14.07640655
381-B-2-M-2985,381,13,2,M,13.83597669,13.3830642,14.35050091
381-B-2-M-2986,381,13,2,M,13.63340866,13.48466876,14.21123344
383-A-0-F-001,383,6,0,F,13.99583345,13.60909777,14.40866278
383-A-0-F-002,383,6,0,F,14.23100784,13.81312133,14.62421277
383-A-0-F-003,383,6,0,F,14.16847181,13.68196046,14.55457722
383-A-0-F-004,383,6,0,F,14.23205869,13.80119505,14.64803598
383-A-0-F-005,383,6,0,F,14.15532221,13.83151832,14.60228023
383-A-0-F-006,383,6,0,F,14.13824602,13.71942119,14.59965275
383-A-0-F-007,383,6,0,F,14.15468414,13.74081802,14.59173647
383-A-0-F-008,383,6,0,F,14.27502626,13.84553801,14.71106657
383-A-0-F-009,383,6,0,F,14.03952653,13.6342797,14.46189308
383-A-0-F-010,383,6,0,F,14.27667019,13.90632899,14.73144448
383-A-0-M-011,383,6,0,M,13.91109434,13.69497355,14.45976664
383-A-0-M-012,383,6,0,M,13.9103388,13.65052655,14.42560028
383-A-0-M-013,383,6,0,M,13.87589986,13.48972338,14.34203789
383-A-0-M-014,383,6,0,M,13.9453987,13.63694804,14.45749952
383-A-0-M-015,383,6,0,M,13.95578715,13.72993896,14.51871207
383-A-0-M-016,383,6,0,M,13.93730775,,14.47080304
383-A-0-M-017,383,6,0,M,,13.65065274,14.43197348
383-A-0-M-018,383,6,0,M,13.88027905,13.61659904,14.35468292
383-A-0-M-019,383,6,0,M,13.95760803,13.65937514,14.44507463
383-A-1-F-020,383,6,1,F,14.01043157,13.58784035,14.31856584
383-A-1-F-021,383,6,1,F,14.02352748,13.64506417,14.45009886
383-A-1-F-022,383,6,1,F,14.07537169,13.59895792,14.53639247
383-A-1-F-023,383,6,1,F,13.97084967,13.56916388,14.30006792
383-A-1-F-024,383,6,1,F,14.12185637,13.75386624,14.47140388
383-A-1-F-025,383,6,1,F,13.94798689,13.58306912,14.30456595
383-A-1-F-026,383,6,1,F,13.97294157,13.62389861,14.38826888
383-A-1-F-027,383,6,1,F,14.14701691,13.68560903,14.49044264
383-A-1-F-028,383,6,1,F,14.12008515,13.75517907,14.5475869
383-A-1-F-029,383,6,1,F,13.90553406,13.49943283,14.34382375
383-A-1-M-030,383,6,1,M,13.87876607,13.49520662,14.43773093
383-A-1-M-031,383,6,1,M,13.92112654,13.56364611,14.38193271
383-A-1-M-032,383,6,1,M,13.95499681,13.61079362,14.3886758
383-A-1-M-033,383,6,1,M,13.94458252,13.62705579,14.43648953
383-A-1-M-034,383,6,1,M,14.01914504,13.71280754,14.49899292
383-A-1-M-035,383,6,1,M,14.04967397,13.74039943,14.52192865
383-A-1-M-036,383,6,1,M,13.94075546,13.63134643,14.44324103
383-A-1-M-037,383,6,1,M,13.81972765,13.53985356,14.29831344
383-A-1-M-038,383,6,1,M,13.96751121,13.59212641,14.43678768
383-A-1-M-039,383,6,1,M,13.67472941,,14.06618519
383-A-1-M-040,383,6,1,M,13.98346524,13.72336341,14.47786305
383-A-2-F-041,383,6,2,F,13.76854777,13.41272956,14.24273003
383-A-2-F-042,383,6,2,F,13.99679157,13.59403086,
383-A-2-F-043,383,6,2,F,13.78449212,13.39816824,14.08910215
383-A-2-F-044,383,6,2,F,13.82984729,13.4632585,14.26545269
383-A-2-M-045,383,6,2,M,13.84461974,13.4888259,14.19142937
383-A-2-M-046,383,6,2,M,13.65706005,13.28499837,14.08014461
383-A-2-M-047,383,6,2,M,13.77093214,13.38741844,14.25163908
383-A-2-M-048,383,6,2,M,13.69645829,13.36199265,14.0988498
383-A-2-M-049,383,6,2,M,13.73450265,13.41835427,14.1685047
383-A-2-M-050,383,6,2,M,13.62709012,13.21496319,13.96738082
383-B-0-F-051,383,6,0,F,14.07741779,13.6690298,
383-B-0-F-052,383,6,0,F,14.16467336,13.73619979,14.42376023
383-B-0-F-053,383,6,0,F,14.28574729,13.80605062,14.60357049
383-B-0-F-054,383,6,0,F,14.34542502,13.88823035,14.77640116
383-B-0-F-055,383,6,0,F,14.38952335,13.94879318,14.74581465
383-B-0-F-056,383,6,0,F,14.32300805,13.85889655,14.83723642
383-B-0-F-057,383,6,0,F,14.2918882,13.88749928,14.76877225
383-B-0-F-058,383,6,0,F,14.40381598,14.00885815,14.86437227
383-B-0-F-059,383,6,0,F,14.25389129,13.82987088,14.66962686
383-B-0-F-060,383,6,0,F,14.21437728,13.7477189,14.5293201
383-B-0-M-061,383,6,0,M,13.98868793,13.7256949,14.50876156
383-B-0-M-062,383,6,0,M,14.1122049,13.79277482,14.61371507
383-B-0-M-063,383,6,0,M,13.96672923,13.62326592,14.4010116
383-B-0-M-064,383,6,0,M,14.07021014,13.71593686,14.53406711
383-B-0-M-065,383,6,0,M,14.08467702,13.78293368,14.49004043
383-B-0-M-066,383,6,0,M,14.06414718,13.7010869,14.50888749
383-B-0-M-067,383,6,0,M,14.06453158,13.74925989,14.52748111
383-B-0-M-068,383,6,0,M,14.11933563,13.79148483,14.58945011
383-B-0-M-069,383,6,0,M,13.9915885,13.70757134,14.4132982
383-B-0-M-070,383,6,0,M,14.020438,13.68749968,14.3574764
383-B-1-F-071,383,6,1,F,13.67315232,13.29069423,14.08466722
383-B-1-F-072,383,6,1,F,14.0674056,13.61573309,14.51927303
383-B-1-F-073,383,6,1,F,13.90263093,13.55575691,14.26467963
383-B-1-F-074,383,6,1,F,14.03939863,13.61767658,14.32943455
383-B-1-F-075,383,6,1,F,13.99932101,13.54878237,14.43115353
383-B-1-F-076,383,6,1,F,13.77745536,13.31036995,14.2066927
383-B-1-F-077,383,6,1,F,13.76648291,13.43095901,14.72334253
383-B-1-F-078,383,6,1,F,13.98510058,13.59639438,14.2229345
383-B-1-F-079,383,6,1,F,14.26060078,13.82618204,14.35370167
383-B-1-F-080,383,6,1,F,13.77467325,13.46775879,14.1825121
383-B-1-M-081,383,6,1,M,13.85288534,13.46092062,14.49226964
383-B-1-M-082,383,6,1,M,13.80467112,13.41152958,14.23670307
383-B-1-M-083,383,6,1,M,13.99852271,13.71847374,14.61064268
383-B-1-M-084,383,6,1,M,13.96895756,13.64921316,14.48623741
383-B-1-M-085,383,6,1,M,13.81034444,13.42926124,14.2859983
383-B-1-M-086,383,6,1,M,13.64686845,13.33156309,13.99443986
383-B-1-M-087,383,6,1,M,14.08934494,13.73682105,14.56209196
383-B-1-M-088,383,6,1,M,13.66945813,13.2757157,14.11171327
383-B-1-M-089,383,6,1,M,13.54263867,13.16090598,14.02575831
383-B-1-M-090,383,6,1,M,13.88415844,13.50730123,14.29112496
383-B-2-F-091,383,6,2,F,13.79061379,13.44138195,14.28671469
383-B-2-F-092,383,6,2,F,14.24820295,13.80925037,14.68956048
383-B-2-F-093,383,6,2,F,14.05204959,13.63255479,
383-B-2-F-094,383,6,2,F,13.81125582,13.47377116,14.26706203
383-B-2-F-095,383,6,2,F,14.15292093,13.70673757,14.56907008
383-B-2-F-096,383,6,2,F,13.89498141,13.53740776,14.41583948
383-B-2-M-097,383,6,2,M,13.8132488,13.53568232,14.39125738
383-B-2-M-098,383,6,2,M,13.92334561,13.53527259,14.45620172
383-B-2-M-099,383,6,2,M,13.47581591,13.30665513,14.09713289
383-B-2-M-100,383,6,2,M,13.83429993,13.36630558,14.23733285
385-A-0-F-021,385,4,0,F,14.36907608,14.04786694,14.75457481
385-A-0-F-022,385,4,0,F,14.37168328,14.01136225,14.74290888
385-A-0-F-023,385,4,0,F,14.41324645,14.03155949,14.7849218
385-A-0-F-024,385,4,0,F,14.44020222,14.15576727,14.86096883
385-A-0-F-025,385,4,0,F,14.33312389,14.0596042,14.68439115
385-A-0-F-026,385,4,0,F,14.13167513,14.00102987,14.6462992
385-A-0-F-027,385,4,0,F,14.32218357,13.94310267,14.72283569
385-A-0-F-028,385,4,0,F,14.41618219,14.06634266,14.7485433
385-A-0-F-029,385,4,0,F,14.12464904,13.86791399,14.53157
385-A-0-F-030,385,4,0,M,14.13410682,13.91318041,
385-A-0-F-033,385,4,0,F,14.36141738,13.7677967,
385-A-0-F-035,385,4,0,F,,13.82764567,
385-A-0-F-039,385,4,0,F,14.21246489,13.66082947,
385-A-0-F-041,385,4,0,F,,13.74236951,
385-A-0-F-043,385,4,0,F,14.02737231,13.80220802,
385-A-0-F-044,385,4,0,F,,,
385-A-0-M-020,385,4,0,M,14.16392478,13.91445233,14.60327789
385-A-0-M-031,385,4,0,M,14.00705446,13.83730142,
385-A-0-M-032,385,4,0,M,13.91339197,13.6829087,
385-A-0-M-034,385,4,0,M,14.11924633,13.75982385,
385-A-0-M-036,385,4,0,M,14.14527319,13.75783302,
385-A-0-M-037,385,4,0,M,,13.70780247,
385-A-0-M-038,385,4,0,M,13.98308051,13.80611814,
385-A-0-M-040,385,4,0,M,,13.81334939,
385-A-0-M-042,385,4,0,M,14.05135945,13.69673144,
385-A-0-M-045,385,4,0,M,14.12219052,13.55306484,
385-A-0-M-046,385,4,0,M,13.768767,13.62420872,
385-A-1-F-002,385,4,1,F,14.29028093,13.93647743,14.56412933
385-A-1-F-004,385,4,1,F,14.09043105,13.82747868,14.56799438
385-A-1-F-005,385,4,1,F,14.221055,13.91291564,14.5717391
385-A-1-F-011,385,4,1,F,14.31614765,13.90605758,14.6712079
385-A-1-F-013,385,4,1,F,14.19988481,13.84257856,14.58684375
385-A-1-F-014,385,4,1,F,14.04490652,13.78876411,14.44495129
385-A-1-F-016,385,4,1,F,13.99002841,13.6258973,14.57968147
385-A-1-F-018,385,4,1,F,14.15777598,13.89859851,14.39857863
385-A-1-M-001,385,4,1,M,14.27402785,13.91556555,14.63772386
385-A-1-M-003,385,4,1,M,14.07706603,13.89970332,14.55740349
385-A-1-M-006,385,4,1,M,14.195677,13.99085821,14.66312009
385-A-1-M-007,385,4,1,M,14.09939769,13.86715597,14.61828163
385-A-1-M-008,385,4,1,M,14.02490076,13.66604364,14.4715399
385-A-1-M-009,385,4,1,M,14.0401442,13.75367399,14.49051024
385-A-1-M-010,385,4,1,M,14.06369788,13.79337572,14.55351673
385-A-1-M-012,385,4,1,M,13.943214,13.79706637,14.44016721
385-A-1-M-015,385,4,1,M,13.84994194,13.80505829,14.28531333
385-A-1-M-017,385,4,1,M,13.63577509,13.76546111,14.43215907
385-A-1-M-019,385,4,1,M,13.80888486,13.74342038,14.41997138
385-A-2-F-047,385,4,2,F,13.9698218,13.61362177,
385-A-2-F-048,385,4,2,F,13.89316858,13.53810588,
385-A-2-F-050,385,4,2,F,13.92227489,13.58442801,
385-A-2-F-051,385,4,2,F,14.0566229,13.76955582,14.46717087
385-A-2-M-049,385,4,2,M,13.82287934,13.59196539,
385-A-2-M-052,385,4,2,M,13.64327053,13.47695062,14.15893309
385-B-0-F-055,385,4,0,F,14.13099552,13.87282346,14.46499696
385-B-0-F-056,385,4,0,F,14.02507027,13.8263551,14.50617648
385-B-0-F-058,385,4,0,F,14.24984815,13.95053624,14.58515496
385-B-0-F-060,385,4,0,F,14.07946586,13.84966329,14.55787511
385-B-0-F-062,385,4,0,F,14.06134824,13.794694,14.53437404
385-B-0-F-065,385,4,0,F,14.10859501,13.83583296,14.46674321
385-B-0-F-067,385,4,0,F,14.11230821,13.8250239,14.54659927
385-B-0-F-070,385,4,0,F,14.25917791,13.86160332,14.65877471
385-B-0-F-071,385,4,0,F,14.29340113,13.93166909,14.60395275
385-B-0-F-073,385,4,0,F,14.36403535,13.94123479,14.6799381
385-B-0-F-077,385,4,0,F,14.2845287,13.98335444,14.62908038
385-B-0-F-078,385,4,0,F,14.35238339,13.99992858,14.73554423
